address,count,symbol
0x1074bdff4,18,ContentView.mainContent.getter (in Agent Deck.debug.dylib) (ContentView.swift:89)
0x107788730,18,closure #1 in PiAgentComposerBox.body.getter (in Agent Deck.debug.dylib) (PiAgentComposerViews.swift:136)
0x1074df330,17,ContentView.selectedAgentFilePath.getter (in Agent Deck.debug.dylib) (ContentView.swift:868)
0x107339845,17,partial apply for thunk for @escaping @isolated(any) @callee_guaranteed @async () -> (@out A) (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x1074cef40,14,closure #3 in ContentView.mainContent.getter (in Agent Deck.debug.dylib) (ContentView.swift:167)
0x1079235ac,14,PiAgentSessionRow.body.getter (in Agent Deck.debug.dylib) (PiAgentSessionListViews.swift:239)
0x107a1b94c,14,closure #1 in PiAgentSessionStore.saveNowAsync() (in Agent Deck.debug.dylib) (PiAgentSessionStore.swift:1114)
0x1073e6180,14,thunk for @escaping @callee_guaranteed @Sendable () -> () (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x10778cc54,13,closure #3 in closure #1 in PiAgentComposerBox.body.getter (in Agent Deck.debug.dylib) (PiAgentComposerViews.swift:0)
0x107b97d40,13,static PiAgentUserMessageContent.parsedContentCacheKey(for:) (in Agent Deck.debug.dylib) (PiAgentTranscriptViews.swift:1644)
0x107b96a6c,13,static PiAgentUserMessageContent.parsedContent(for:) (in Agent Deck.debug.dylib) (PiAgentTranscriptViews.swift:1599)
0x107a1bdd8,13,static PiAgentSessionStore.write(_:to:) (in Agent Deck.debug.dylib) (PiAgentSessionStore.swift:1148)
0x10744d170,12,implicit closure #3 in implicit closure #2 in AppViewModel.catalogOnlyEffectiveAgents.getter (in Agent Deck.debug.dylib) (AppViewModel.swift:0)
0x10744d34c,12,thunk for @callee_guaranteed (@guaranteed String) -> (@owned String) with global actor constraint MainActor (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x10744d3a8,12,thunk for @callee_guaranteed (@guaranteed String) -> (@owned String) (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x107486d08,12,partial apply for thunk for @callee_guaranteed (@guaranteed String) -> (@owned String) (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x10744995c,12,AppViewModel.catalogOnlyEffectiveAgents.getter (in Agent Deck.debug.dylib) (AppViewModel.swift:3348)
0x107452cfc,12,AppViewModel.hasAgentWarnings.getter (in Agent Deck.debug.dylib) (AppViewModel.swift:3581)
0x107c1d5b0,12,closure #9 in PiAgentScreen.body.getter (in Agent Deck.debug.dylib) (PiAgentViews.swift:407)
0x1074cec50,11,ContentView.commandContextUpdateToken.getter (in Agent Deck.debug.dylib) (ContentView.swift:616)
0x107b93330,11,PiAgentUserMessageContent.messageText.getter (in Agent Deck.debug.dylib) (PiAgentTranscriptViews.swift:1591)
0x107b93130,11,closure #1 in PiAgentUserMessageContent.body.getter (in Agent Deck.debug.dylib) (PiAgentTranscriptViews.swift:0)
0x107c087e8,11,PiAgentTranscriptRenderCache.scheduleUpdate(sessionID:revision:rawEntries:) (in Agent Deck.debug.dylib) (PiAgentViews.swift:95)
0x107c1a808,11,PiAgentScreen.scheduleTranscriptCacheUpdate() (in Agent Deck.debug.dylib) (PiAgentViews.swift:1096)
0x1074c3454,11,closure #1 in ContentView.mainContent.getter (in Agent Deck.debug.dylib) (ContentView.swift:0)
0x107c2ae24,10,closure #2 in PiAgentScreen.sessionListRow(_:) (in Agent Deck.debug.dylib) (PiAgentViews.swift:647)
0x107c5e908,10,protocol witness for View.body.getter in conformance PiAgentComposerPanel (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x107c50b20,10,protocol witness for View.body.getter in conformance PiAgentScreen (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x107c83de1,10,partial apply for closure #1 in PiAgentScreen.scrollToConversationBottom(proxy:animated:respectSuppression:repeatCount:) (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x10744d260,10,AppViewModel.standardizedPath(_:) (in Agent Deck.debug.dylib) (AppViewModel.swift:3979)
