address,count,symbol
0x104ad1964,6,ProjectPreferencesStore.preference(for:) (in Agent Deck.debug.dylib) (ProjectPreferences.swift:192)
0x1041b14a0,6,AppViewModel.catalogOnlyEffectiveAgents.getter (in Agent Deck.debug.dylib) (AppViewModel.swift:3349)
0x1041b1250,6,AppViewModel.allDisplayAgents.getter (in Agent Deck.debug.dylib) (AppViewModel.swift:3315)
0x103faaba4,6,AgentDetailView.body.getter (in Agent Deck.debug.dylib) (AgentManagementViews.swift:472)
0x1047852e8,5,protocol witness for Encodable.encode(to:) in conformance PersistedState (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x1041b4d28,5,AppViewModel.standardizedPath(_:) (in Agent Deck.debug.dylib) (AppViewModel.swift:3979)
0x104236878,5,ContentView.commandContextUpdateToken.getter (in Agent Deck.debug.dylib) (ContentView.swift:611)
0x1042267d8,5,ContentView.mainContent.getter (in Agent Deck.debug.dylib) (ContentView.swift:191)
0x103fa38ac,5,protocol witness for View.body.getter in conformance AgentLibraryPane (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x1041b55bc,5,closure #2 in AppViewModel.catalogOnlyEffectiveAgents.getter (in Agent Deck.debug.dylib) (AppViewModel.swift:3351)
0x104225b7c,5,ContentView.mainContent.getter (in Agent Deck.debug.dylib) (ContentView.swift:84)
0x10469d988,4,protocol witness for View.body.getter in conformance PiAgentSessionRow (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x1041b4c38,4,implicit closure #3 in implicit closure #2 in AppViewModel.catalogOnlyEffectiveAgents.getter (in Agent Deck.debug.dylib) (AppViewModel.swift:0)
0x1041b4e14,4,thunk for @callee_guaranteed (@guaranteed String) -> (@owned String) with global actor constraint MainActor (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x1041b4e70,4,thunk for @callee_guaranteed (@guaranteed String) -> (@owned String) (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x1041ee7d0,4,partial apply for thunk for @callee_guaranteed (@guaranteed String) -> (@owned String) (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x1041b1424,4,AppViewModel.catalogOnlyEffectiveAgents.getter (in Agent Deck.debug.dylib) (AppViewModel.swift:3348)
0x1041ba72c,4,AppViewModel.shouldWarnProjectSelection.getter (in Agent Deck.debug.dylib) (AppViewModel.swift:3577)
0x10422ab54,4,ContentView.sidebarWarningSnapshot.getter (in Agent Deck.debug.dylib) (ContentView.swift:74)
0x1042317ec,4,ContentView.updateCommandContext() (in Agent Deck.debug.dylib) (ContentView.swift:622)
0x103f93e40,4,AgentLibraryPane.body.getter (in Agent Deck.debug.dylib) (AgentManagementViews.swift:129)
0x1041b4d30,4,AppViewModel.standardizedPath(_:) (in Agent Deck.debug.dylib) (AppViewModel.swift:3979)
0x103fea48c,4,protocol witness for static View._makeViewList(view:inputs:) in conformance AgentDetailView (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x103f97a6c,4,closure #1 in closure #2 in closure #1 in AgentLibraryPane.body.getter (in Agent Deck.debug.dylib) (AgentManagementViews.swift:144)
0x104ac0c3c,4,DiscoveredProject.path.getter (in Agent Deck.debug.dylib) (ProjectDiscovery.swift:13)
0x1041b77b4,4,AppViewModel.deduplicateByID<A>(_:) (in Agent Deck.debug.dylib) (AppViewModel.swift:4845)
0x1041b5384,4,AppViewModel.agentCatalog(forProjectPath:) (in Agent Deck.debug.dylib) (AppViewModel.swift:3424)
0x1044eeda4,3,closure #1 in PiAgentComposerBox.body.getter (in Agent Deck.debug.dylib) (PiAgentComposerViews.swift:136)
0x1044ed4ac,3,PiAgentComposerBox.body.getter (in Agent Deck.debug.dylib) (PiAgentComposerViews.swift:0)
