address,count,symbol
0x103c43854,11,closure #3 in closure #1 in PiAgentComposerBox.body.getter (in Agent Deck.debug.dylib) (PiAgentComposerViews.swift:0)
0x104110ff8,11,PiAgentComposerPanel.composerSuggestionTrigger.getter (in Agent Deck.debug.dylib) (PiAgentViews.swift:1759)
0x103eb6a70,11,static PiAgentSessionStore.readParentTranscript(from:) (in Agent Deck.debug.dylib) (PiAgentSessionStore.swift:1159)
0x103eb6480,11,closure #1 in PiAgentSessionStore.requestTranscriptLoad(for:) (in Agent Deck.debug.dylib) (PiAgentSessionStore.swift:340)
0x103ed0361,11,partial apply for closure #1 in PiAgentSessionStore.requestTranscriptLoad(for:) (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x10390a8fc,10,closure #1 in AppViewModel.hasAgentWarnings.getter (in Agent Deck.debug.dylib) (AppViewModel.swift:3581)
0x10393e24c,10,partial apply for closure #1 in AppViewModel.hasAgentWarnings.getter (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x10390a70c,10,AppViewModel.hasAgentWarnings.getter (in Agent Deck.debug.dylib) (AppViewModel.swift:3580)
0x103974ec8,10,ContentView.mainContent.getter (in Agent Deck.debug.dylib) (ContentView.swift:167)
0x104110be8,10,PiAgentComposerPanel.activeSuggestionToken.getter (in Agent Deck.debug.dylib) (PiAgentViews.swift:1745)
0x104049f30,10,PiAgentUserMessageContent.messageText.getter (in Agent Deck.debug.dylib) (PiAgentTranscriptViews.swift:1591)
0x103ddb594,10,closure #1 in closure #1 in PiAgentSessionRow.body.getter (in Agent Deck.debug.dylib) (PiAgentSessionListViews.swift:214)
0x103ddae88,10,closure #1 in PiAgentSessionRow.body.getter (in Agent Deck.debug.dylib) (PiAgentSessionListViews.swift:0)
0x104221ee8,9,ProjectPreferencesStore.preference(for:) (in Agent Deck.debug.dylib) (ProjectPreferences.swift:192)
0x103ed4b9c,9,PersistedState.encode(to:) (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x103c64768,9,protocol witness for View.body.getter in conformance PiAgentSendButton (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x10410e228,9,closure #3 in PiAgentComposerPanel.body.getter (in Agent Deck.debug.dylib) (PiAgentViews.swift:1710)
0x1038e9fb4,9,AppViewModel.defaultPiAgentModel() (in Agent Deck.debug.dylib) (AppViewModel.swift:2540)
0x10404986c,9,closure #1 in PiAgentUserMessageContent.body.getter (in Agent Deck.debug.dylib) (PiAgentTranscriptViews.swift:1557)
0x1039533c0,9,thunk for @escaping @callee_guaranteed @Sendable (@guaranteed NSFileHandle) -> () (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x103e72a8c,9,PiAgentTranscriptEntry.init(from:) (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x103e72f60,9,protocol witness for Decodable.init(from:) in conformance PiAgentTranscriptEntry (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x103ed7c60,9,PersistedTranscript.init(from:) (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x103ed7f24,9,protocol witness for Decodable.init(from:) in conformance PersistedTranscript (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x104049d30,9,closure #1 in PiAgentUserMessageContent.body.getter (in Agent Deck.debug.dylib) (PiAgentTranscriptViews.swift:0)
0x103974bf4,8,ContentView.mainContent.getter (in Agent Deck.debug.dylib) (ContentView.swift:89)
0x103e326c8,8,protocol witness for Encodable.encode(to:) in conformance PiSessionPlanEventRecord (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x10410c1ec,8,implicit closure #12 in implicit closure #11 in PiAgentComposerPanel.body.getter (in Agent Deck.debug.dylib) (PiAgentViews.swift:0)
0x1040fc908,8,thunk for @callee_guaranteed (@in_guaranteed PiAgentSessionRecord) -> (@owned [String]) with global actor constraint MainActor (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
0x1040fc94c,8,thunk for @callee_guaranteed (@in_guaranteed PiAgentSessionRecord) -> (@owned [String]) (in Agent Deck.debug.dylib) (/<compiler-generated>:0)
